FIPS ,State,County,2010 Census Population,"Population Estimate, 2011","Population Estimate, 2012","Population Estimate, 2013","Population Estimate, 2014","Population Estimate, 2015","Population Estimate, 2016"
16083.0,ID,Twin Falls ,77230.0,78050.0,78440.0,79788.0,80927.0,82107.0,83514.0
16085.0,ID,Valley ,9862.0,9610.0,9515.0,9585.0,9808.0,10083.0,10496.0
16087.0,ID,Washington ,10198.0,10142.0,10054.0,9962.0,10019.0,9967.0,10172.0
17001.0,IL,Adams ,67103.0,67207.0,67164.0,66997.0,67031.0,66974.0,66578.0
17003.0,IL,Alexander ,8238.0,8018.0,7712.0,7215.0,7074.0,6776.0,6478.0
17005.0,IL,Bond ,17768.0,17675.0,17508.0,17320.0,17111.0,16924.0,16824.0
17007.0,IL,Boone ,54165.0,54168.0,53802.0,53779.0,53706.0,53490.0,53503.0
17009.0,IL,Brown ,6937.0,6871.0,6894.0,6863.0,6838.0,6821.0,6762.0
17011.0,IL,Bureau ,34978.0,34660.0,34350.0,34096.0,33836.0,33471.0,33359.0
17013.0,IL,Calhoun ,5089.0,5067.0,5021.0,5036.0,4963.0,4898.0,4894.0
17015.0,IL,Carroll ,15387.0,15221.0,15075.0,14939.0,14786.0,14628.0,14539.0
17017.0,IL,Cass ,13642.0,13634.0,13411.0,13292.0,13091.0,12869.0,12676.0
17019.0,IL,Champaign ,201081.0,202688.0,203937.0,205365.0,206646.0,207734.0,208419.0
17021.0,IL,Christian ,34800.0,34724.0,34520.0,34183.0,33882.0,33546.0,33309.0
17023.0,IL,Clark ,16335.0,16219.0,16301.0,16145.0,16119.0,15943.0,15938.0
17025.0,IL,Clay ,13815.0,13725.0,13717.0,13522.0,13413.0,13378.0,13300.0
17027.0,IL,Clinton ,37762.0,38148.0,38071.0,37879.0,37801.0,37809.0,37729.0
17029.0,IL,Coles ,53873.0,53601.0,53344.0,53046.0,52712.0,52563.0,52343.0
17031.0,IL,Cook ,5194675.0,5214682.0,5230016.0,5240283.0,5239254.0,5224823.0,5203499.0
17033.0,IL,Crawford ,19817.0,19784.0,19621.0,19495.0,19368.0,19413.0,19308.0
17035.0,IL,Cumberland ,11048.0,11080.0,10942.0,10901.0,10894.0,10857.0,10858.0
17037.0,IL,DeKalb ,105160.0,104364.0,104276.0,104148.0,104798.0,104541.0,104528.0
17039.0,IL,De Witt ,16561.0,16547.0,16497.0,16385.0,16243.0,16260.0,16226.0
17041.0,IL,Douglas ,19980.0,19828.0,19822.0,19800.0,19845.0,19753.0,19630.0
17043.0,IL,DuPage ,916924.0,924245.0,927668.0,931296.0,932419.0,931819.0,929368.0
17045.0,IL,Edgar ,18576.0,18412.0,18174.0,17943.0,17812.0,17644.0,17566.0
17047.0,IL,Edwards ,6721.0,6682.0,6726.0,6671.0,6622.0,6520.0,6523.0
17049.0,IL,Effingham ,34242.0,34284.0,34351.0,34312.0,34337.0,34396.0,34386.0
17051.0,IL,Fayette ,22140.0,22373.0,22130.0,22145.0,22002.0,22059.0,21789.0
17053.0,IL,Ford ,14081.0,13945.0,13982.0,13803.0,13704.0,13726.0,13575.0
17055.0,IL,Franklin ,39561.0,40012.0,39874.0,39574.0,39485.0,39427.0,39156.0
17057.0,IL,Fulton ,37069.0,36950.0,36624.0,36375.0,35951.0,35750.0,35536.0
17059.0,IL,Gallatin ,5589.0,5516.0,5419.0,5408.0,5308.0,5278.0,5212.0
17061.0,IL,Greene ,13886.0,13851.0,13631.0,13511.0,13402.0,13313.0,13093.0
17063.0,IL,Grundy ,50063.0,50073.0,50168.0,50177.0,50409.0,50499.0,50437.0
17065.0,IL,Hamilton ,8457.0,8422.0,8372.0,8329.0,8295.0,8198.0,8061.0
17067.0,IL,Hancock ,19104.0,19034.0,18893.0,18603.0,18621.0,18539.0,18508.0
17069.0,IL,Hardin ,4320.0,4285.0,4263.0,4249.0,4217.0,4113.0,4024.0
17071.0,IL,Henderson ,7331.0,7217.0,7049.0,6957.0,6985.0,6971.0,6869.0
17073.0,IL,Henry ,50486.0,50316.0,50160.0,49831.0,49673.0,49459.0,49280.0
17075.0,IL,Iroquois ,29718.0,29518.0,29300.0,28982.0,28804.0,28651.0,28334.0
17077.0,IL,Jackson ,60218.0,60290.0,58962.0,59593.0,59293.0,59220.0,58870.0
17079.0,IL,Jasper ,9698.0,9741.0,9646.0,9574.0,9615.0,9591.0,9536.0
17081.0,IL,Jefferson ,38827.0,38759.0,38666.0,38657.0,38442.0,38390.0,38460.0
17083.0,IL,Jersey ,22985.0,22872.0,22732.0,22620.0,22523.0,22306.0,22025.0
17085.0,IL,Jo Daviess ,22678.0,22640.0,22496.0,22332.0,22298.0,22034.0,21770.0
17087.0,IL,Johnson ,12582.0,12852.0,12912.0,12845.0,12834.0,12837.0,12902.0
17089.0,IL,Kane ,515269.0,519723.0,521431.0,523590.0,526636.0,529702.0,531715.0
17091.0,IL,Kankakee ,113449.0,113518.0,112976.0,112227.0,111461.0,110795.0,110008.0
17093.0,IL,Kendall ,114736.0,116856.0,118344.0,119709.0,121565.0,122946.0,124695.0
17095.0,IL,Knox ,52919.0,52693.0,52302.0,52149.0,51953.0,51416.0,50938.0
17097.0,IL,Lake ,703462.0,700893.0,701220.0,703411.0,703357.0,703413.0,703047.0
17099.0,IL,LaSalle ,113924.0,113671.0,113109.0,112687.0,111933.0,111304.0,110642.0
17101.0,IL,Lawrence ,16833.0,16833.0,16682.0,16745.0,16595.0,16513.0,16377.0
17103.0,IL,Lee ,36031.0,35518.0,35114.0,35008.0,34789.0,34427.0,34251.0
17105.0,IL,Livingston ,38950.0,38840.0,38553.0,37444.0,37116.0,36749.0,36526.0
17107.0,IL,Logan ,30305.0,30308.0,30388.0,29890.0,29755.0,29540.0,29527.0
17109.0,IL,McDonough ,32612.0,32485.0,32516.0,32167.0,31615.0,31342.0,30996.0
17111.0,IL,McHenry ,308760.0,307820.0,307529.0,306944.0,306749.0,307188.0,307004.0
17113.0,IL,McLean ,169572.0,170789.0,172560.0,174777.0,173843.0,172673.0,172418.0
17115.0,IL,Macon ,110768.0,110624.0,110083.0,109533.0,108479.0,107377.0,106550.0
17117.0,IL,Macoupin ,47765.0,47797.0,47179.0,46851.0,46381.0,46089.0,45908.0
17119.0,IL,Madison ,269282.0,268552.0,268083.0,267246.0,266637.0,266071.0,265759.0
17121.0,IL,Marion ,39437.0,39004.0,38919.0,38594.0,38486.0,38378.0,38140.0
17123.0,IL,Marshall ,12640.0,12492.0,12274.0,12115.0,11990.0,11980.0,11939.0
17125.0,IL,Mason ,14666.0,14479.0,14346.0,14194.0,13920.0,13689.0,13507.0
17127.0,IL,Massac ,15429.0,15325.0,15149.0,14974.0,14881.0,14752.0,14658.0
17129.0,IL,Menard ,12705.0,12729.0,12726.0,12605.0,12578.0,12454.0,12516.0
17131.0,IL,Mercer ,16434.0,16346.0,16190.0,16133.0,15964.0,15839.0,15730.0
17133.0,IL,Monroe ,32957.0,33229.0,33321.0,33547.0,33684.0,33893.0,34068.0
17135.0,IL,Montgomery ,30104.0,29841.0,29605.0,29329.0,29424.0,29196.0,28952.0
17137.0,IL,Morgan ,35547.0,35526.0,35365.0,35027.0,34729.0,34605.0,34277.0
17139.0,IL,Moultrie ,14846.0,14929.0,14984.0,14933.0,14911.0,14921.0,14827.0
17141.0,IL,Ogle ,53497.0,53150.0,52834.0,52341.0,52067.0,51657.0,51273.0
17143.0,IL,Peoria ,186494.0,186624.0,187121.0,188377.0,187272.0,186315.0,185006.0
17145.0,IL,Perry ,22350.0,22289.0,21862.0,21742.0,21558.0,21458.0,21357.0
17147.0,IL,Piatt ,16729.0,16692.0,16523.0,16444.0,16438.0,16380.0,16560.0
17149.0,IL,Pike ,16430.0,16360.0,16261.0,16105.0,15974.0,15981.0,15950.0
17151.0,IL,Pope ,4470.0,4493.0,4333.0,4338.0,4241.0,4204.0,4157.0
17153.0,IL,Pulaski ,6161.0,6002.0,5968.0,5895.0,5808.0,5672.0,5619.0
17155.0,IL,Putnam ,6006.0,5971.0,5880.0,5815.0,5788.0,5636.0,5611.0
17157.0,IL,Randolph ,33476.0,33334.0,32987.0,33122.0,33092.0,32846.0,32621.0
17159.0,IL,Richland ,16233.0,16227.0,16182.0,16097.0,16107.0,16043.0,15930.0
17161.0,IL,Rock Island ,147546.0,147411.0,147638.0,147509.0,146789.0,145958.0,144784.0
17163.0,IL,St. Clair ,270056.0,270001.0,268612.0,266807.0,265587.0,264079.0,262759.0
17165.0,IL,Saline ,24913.0,24954.0,24970.0,24863.0,24580.0,24574.0,24307.0
17167.0,IL,Sangamon ,197465.0,198905.0,199269.0,198973.0,198959.0,198496.0,197499.0
17169.0,IL,Schuyler ,7544.0,7473.0,7458.0,7362.0,7238.0,7043.0,6923.0
17171.0,IL,Scott ,5355.0,5232.0,5293.0,5208.0,5177.0,5114.0,5053.0
17173.0,IL,Shelby ,22363.0,22307.0,22252.0,22177.0,22109.0,21801.0,21717.0
17175.0,IL,Stark ,5994.0,5840.0,5937.0,5886.0,5836.0,5764.0,5776.0
17177.0,IL,Stephenson ,47711.0,47365.0,46938.0,46721.0,46339.0,45791.0,45624.0
17179.0,IL,Tazewell ,135394.0,135776.0,136111.0,136203.0,135567.0,134735.0,134385.0
17181.0,IL,Union ,17808.0,17696.0,17639.0,17577.0,17463.0,17399.0,17212.0
17183.0,IL,Vermilion ,81625.0,81380.0,80774.0,80495.0,79695.0,78990.0,78111.0
17185.0,IL,Wabash ,11947.0,11819.0,11722.0,11628.0,11541.0,11554.0,11492.0
17187.0,IL,Warren ,17707.0,17842.0,17736.0,17627.0,17809.0,17507.0,17378.0
17189.0,IL,Washington ,14716.0,14602.0,14618.0,14432.0,14394.0,14246.0,14154.0
17191.0,IL,Wayne ,16760.0,16630.0,16624.0,16608.0,16532.0,16427.0,16396.0
17193.0,IL,White ,14665.0,14596.0,14562.0,14502.0,14343.0,14349.0,14292.0
17195.0,IL,Whiteside ,58498.0,58235.0,57786.0,57446.0,57046.0,56963.0,56536.0
17197.0,IL,Will ,677560.0,680501.0,682091.0,683474.0,685109.0,686687.0,689529.0
17199.0,IL,Williamson ,66357.0,66741.0,66793.0,67387.0,67350.0,67589.0,67560.0
17201.0,IL,Winnebago ,295266.0,293620.0,291934.0,290868.0,288639.0,287168.0,285873.0
17203.0,IL,Woodford ,38664.0,38924.0,38943.0,39171.0,39204.0,39158.0,39140.0
18001.0,IN,Adams ,34387.0,34384.0,34439.0,34664.0,34764.0,34967.0,35232.0
18003.0,IN,Allen ,355329.0,358759.0,360753.0,363265.0,365361.0,368040.0,370404.0
18005.0,IN,Bartholomew ,76794.0,77626.0,78927.0,79491.0,80182.0,81011.0,81402.0
18007.0,IN,Benton ,8854.0,8861.0,8812.0,8722.0,8689.0,8674.0,8650.0
18009.0,IN,Blackford ,12766.0,12661.0,12535.0,12470.0,12379.0,12287.0,12149.0
18011.0,IN,Boone ,56640.0,57885.0,59070.0,60479.0,61820.0,63400.0,64653.0
18013.0,IN,Brown ,15242.0,15065.0,15051.0,15031.0,14911.0,14919.0,14912.0
18015.0,IN,Carroll ,20155.0,20095.0,20129.0,20110.0,19937.0,19890.0,19970.0
18017.0,IN,Cass ,38966.0,38876.0,38710.0,38504.0,38381.0,38078.0,37946.0
18019.0,IN,Clark ,110232.0,111538.0,111912.0,112746.0,114185.0,115090.0,116031.0
18021.0,IN,Clay ,26890.0,26882.0,26825.0,26734.0,26486.0,26485.0,26309.0
18023.0,IN,Clinton ,33224.0,33041.0,32942.0,32883.0,32610.0,32567.0,32457.0
18025.0,IN,Crawford ,10713.0,10606.0,10650.0,10584.0,10628.0,10510.0,10539.0
18027.0,IN,Daviess ,31648.0,31951.0,32139.0,32276.0,32697.0,32836.0,32969.0
18029.0,IN,Dearborn ,50047.0,50002.0,49751.0,49751.0,49451.0,49475.0,49331.0
18031.0,IN,Decatur ,25740.0,25877.0,26049.0,26208.0,26452.0,26393.0,26598.0
18033.0,IN,DeKalb ,42223.0,42457.0,42304.0,42376.0,42461.0,42557.0,42746.0
18035.0,IN,Delaware ,117671.0,117872.0,117090.0,116989.0,116612.0,116019.0,115603.0
18037.0,IN,Dubois ,41889.0,42195.0,42090.0,42320.0,42341.0,42421.0,42552.0
18039.0,IN,Elkhart ,197559.0,198495.0,199172.0,200354.0,201609.0,203284.0,203781.0
18041.0,IN,Fayette ,24277.0,24154.0,23953.0,23850.0,23479.0,23426.0,23331.0
18043.0,IN,Floyd ,74578.0,75030.0,75344.0,76099.0,76257.0,76761.0,76990.0
18045.0,IN,Fountain ,17240.0,17135.0,17103.0,16878.0,16704.0,16536.0,16486.0
18047.0,IN,Franklin ,23087.0,23001.0,22993.0,22924.0,22913.0,22890.0,22715.0
18049.0,IN,Fulton ,20836.0,20748.0,20655.0,20434.0,20502.0,20328.0,20139.0
18051.0,IN,Gibson ,33503.0,33551.0,33565.0,33556.0,33833.0,33762.0,33703.0
18053.0,IN,Grant ,70061.0,69702.0,69198.0,69011.0,68505.0,67692.0,66937.0
18055.0,IN,Greene ,33165.0,33078.0,33001.0,32781.0,32720.0,32450.0,32211.0
18057.0,IN,Hamilton ,274569.0,283302.0,289681.0,296918.0,303065.0,309172.0,316373.0
18059.0,IN,Hancock ,70002.0,70377.0,70645.0,71086.0,71933.0,72392.0,73717.0
18061.0,IN,Harrison ,39364.0,39205.0,39064.0,39065.0,39255.0,39639.0,39826.0
18063.0,IN,Hendricks ,145448.0,148646.0,150773.0,153584.0,156059.0,158059.0,160610.0
18065.0,IN,Henry ,49462.0,49354.0,49256.0,49035.0,49057.0,48894.0,48521.0
18067.0,IN,Howard ,82752.0,82856.0,82914.0,82840.0,82739.0,82581.0,82568.0
18069.0,IN,Huntington ,37124.0,37186.0,36993.0,36823.0,36658.0,36607.0,36400.0
18071.0,IN,Jackson ,42376.0,42940.0,43028.0,43484.0,43717.0,43941.0,44013.0
18073.0,IN,Jasper ,33478.0,33420.0,33473.0,33417.0,33481.0,33501.0,33433.0
18075.0,IN,Jay ,21253.0,21376.0,21368.0,21268.0,21143.0,21155.0,21046.0
18077.0,IN,Jefferson ,32428.0,32296.0,32510.0,32488.0,32531.0,32465.0,32418.0
18079.0,IN,Jennings ,28525.0,28195.0,28182.0,28279.0,27985.0,27913.0,27758.0
18081.0,IN,Johnson ,139654.0,141754.0,143535.0,145634.0,147346.0,149338.0,151982.0
18083.0,IN,Knox ,38440.0,38473.0,38019.0,38103.0,38021.0,37891.0,37744.0
18085.0,IN,Kosciusko ,77358.0,77359.0,77731.0,78050.0,78619.0,78815.0,79092.0
18087.0,IN,LaGrange ,37128.0,37497.0,37651.0,38095.0,38450.0,38671.0,39110.0
18089.0,IN,Lake ,496005.0,494729.0,493071.0,491354.0,490572.0,487649.0,485846.0
18091.0,IN,LaPorte ,111467.0,111202.0,111201.0,111323.0,111665.0,110762.0,110015.0
18093.0,IN,Lawrence ,46134.0,46086.0,46032.0,45835.0,45611.0,45485.0,45518.0
18095.0,IN,Madison ,131636.0,131015.0,130243.0,130388.0,129886.0,129495.0,129296.0
18097.0,IN,Marion ,903393.0,910861.0,918692.0,928521.0,934212.0,938058.0,941229.0
18099.0,IN,Marshall ,47051.0,46951.0,46972.0,46945.0,46938.0,46756.0,46556.0
18101.0,IN,Martin ,10334.0,10331.0,10314.0,10216.0,10196.0,10191.0,10171.0
18103.0,IN,Miami ,36903.0,36590.0,36504.0,36145.0,36031.0,35902.0,35883.0
18105.0,IN,Monroe ,137974.0,140196.0,141311.0,141934.0,143462.0,144257.0,145496.0
18107.0,IN,Montgomery ,38124.0,38324.0,38171.0,38085.0,38043.0,38167.0,38074.0
18109.0,IN,Morgan ,68894.0,69191.0,69204.0,69375.0,69596.0,69646.0,69698.0
18111.0,IN,Newton ,14244.0,14114.0,14062.0,14034.0,14086.0,14002.0,13924.0
18113.0,IN,Noble ,47536.0,47458.0,47429.0,47501.0,47610.0,47759.0,47638.0
18115.0,IN,Ohio ,6128.0,6089.0,6107.0,6026.0,6014.0,5936.0,5932.0
18117.0,IN,Orange ,19840.0,19890.0,19677.0,19724.0,19645.0,19516.0,19335.0
18119.0,IN,Owen ,21575.0,21516.0,21362.0,21176.0,21004.0,20809.0,20840.0
18121.0,IN,Parke ,17339.0,17107.0,17089.0,17191.0,17207.0,16878.0,16800.0
18123.0,IN,Perry ,19338.0,19461.0,19416.0,19443.0,19359.0,19322.0,18966.0
18125.0,IN,Pike ,12845.0,12689.0,12716.0,12588.0,12561.0,12476.0,12431.0
18127.0,IN,Porter ,164343.0,165519.0,165772.0,166552.0,167336.0,167631.0,167791.0
18129.0,IN,Posey ,25910.0,25696.0,25627.0,25504.0,25538.0,25490.0,25476.0
18131.0,IN,Pulaski ,13402.0,13284.0,13060.0,12996.0,12965.0,12871.0,12660.0
18133.0,IN,Putnam ,37963.0,37902.0,37725.0,37605.0,37745.0,37621.0,37436.0
18135.0,IN,Randolph ,26171.0,26027.0,25856.0,25610.0,25336.0,25133.0,25082.0
18137.0,IN,Ripley ,28818.0,28744.0,28571.0,28501.0,28549.0,28699.0,28846.0
18139.0,IN,Rush ,17392.0,17314.0,17133.0,17001.0,16859.0,16725.0,16649.0
18141.0,IN,St. Joseph ,266931.0,266710.0,266612.0,266972.0,267620.0,268134.0,269141.0
18143.0,IN,Scott ,24181.0,23925.0,23769.0,23804.0,23661.0,23707.0,23730.0
18145.0,IN,Shelby ,44436.0,44349.0,44345.0,44422.0,44487.0,44442.0,44324.0
18147.0,IN,Spencer ,20952.0,21049.0,20866.0,20824.0,20818.0,20727.0,20648.0
18149.0,IN,Starke ,23363.0,23206.0,23195.0,23189.0,23011.0,22940.0,23009.0
18151.0,IN,Steuben ,34185.0,34070.0,34164.0,34346.0,34427.0,34343.0,34116.0
18153.0,IN,Sullivan ,21475.0,21234.0,21216.0,21172.0,21013.0,20927.0,20802.0
18155.0,IN,Switzerland ,10613.0,10561.0,10395.0,10517.0,10470.0,10509.0,10527.0
18157.0,IN,Tippecanoe ,172780.0,175513.0,178430.0,181242.0,183515.0,185741.0,188059.0
18159.0,IN,Tipton ,15936.0,15855.0,15728.0,15582.0,15452.0,15292.0,15182.0
18161.0,IN,Union ,7516.0,7475.0,7334.0,7288.0,7224.0,7195.0,7212.0
18163.0,IN,Vanderburgh ,179703.0,180372.0,181031.0,181693.0,182073.0,181941.0,181721.0
18165.0,IN,Vermillion ,16212.0,16103.0,15941.0,15858.0,15684.0,15634.0,15645.0
18167.0,IN,Vigo ,107848.0,108296.0,108528.0,108226.0,108100.0,107708.0,107931.0
18169.0,IN,Wabash ,32888.0,32587.0,32437.0,32354.0,32255.0,32075.0,31762.0
18171.0,IN,Warren ,8508.0,8480.0,8391.0,8378.0,8330.0,8280.0,8166.0
18173.0,IN,Warrick ,59689.0,60231.0,60458.0,61054.0,61229.0,61894.0,62498.0
18175.0,IN,Washington ,28262.0,28182.0,27911.0,27791.0,27869.0,27721.0,27670.0
18177.0,IN,Wayne ,68917.0,68663.0,68304.0,67854.0,67406.0,66984.0,66568.0
18179.0,IN,Wells ,27636.0,27747.0,27713.0,27744.0,27839.0,27937.0,27949.0
18181.0,IN,White ,24643.0,24518.0,24390.0,24328.0,24383.0,24224.0,23999.0
18183.0,IN,Whitley ,33292.0,33305.0,33283.0,33232.0,33413.0,33395.0,33449.0
19001.0,IA,Adair ,7682.0,7565.0,7493.0,7440.0,7416.0,7211.0,7092.0
19003.0,IA,Adams ,4029.0,3996.0,3905.0,3890.0,3865.0,3758.0,3693.0
19005.0,IA,Allamakee ,14330.0,14204.0,14134.0,14043.0,14064.0,13882.0,13884.0
19007.0,IA,Appanoose ,12887.0,12863.0,12702.0,12645.0,12649.0,12551.0,12462.0
19009.0,IA,Audubon ,6119.0,6019.0,5883.0,5882.0,5785.0,5738.0,5678.0
19011.0,IA,Benton ,26076.0,26121.0,25855.0,25724.0,25658.0,25663.0,25699.0
19013.0,IA,Black Hawk ,131090.0,131460.0,131761.0,132780.0,133161.0,133499.0,132904.0
19015.0,IA,Boone ,26306.0,26337.0,26228.0,26359.0,26367.0,26571.0,26532.0
19017.0,IA,Bremer ,24276.0,24368.0,24477.0,24588.0,24673.0,24779.0,24798.0
19019.0,IA,Buchanan ,20958.0,20901.0,20964.0,20996.0,21120.0,21084.0,20992.0
19021.0,IA,Buena Vista ,20260.0,20244.0,20543.0,20552.0,20507.0,20289.0,20332.0
19023.0,IA,Butler ,14867.0,14960.0,14991.0,15017.0,14972.0,14896.0,14791.0
19025.0,IA,Calhoun ,9670.0,10072.0,9924.0,9922.0,9861.0,9828.0,9846.0
19027.0,IA,Carroll ,20816.0,20857.0,20685.0,20582.0,20562.0,20507.0,20437.0
19029.0,IA,Cass ,13956.0,13783.0,13711.0,13582.0,13359.0,13354.0,13157.0
19031.0,IA,Cedar ,18499.0,18418.0,18402.0,18338.0,18388.0,18362.0,18454.0
19033.0,IA,Cerro Gordo ,44151.0,43978.0,43723.0,43506.0,43227.0,42988.0,43070.0
19035.0,IA,Cherokee ,12072.0,12023.0,11959.0,11894.0,11832.0,11567.0,11508.0
19037.0,IA,Chickasaw ,12439.0,12423.0,12284.0,12228.0,12200.0,12085.0,12023.0
19039.0,IA,Clarke ,9286.0,9314.0,9351.0,9252.0,9210.0,9245.0,9309.0
19041.0,IA,Clay ,16667.0,16610.0,16576.0,16480.0,16509.0,16491.0,16333.0
19043.0,IA,Clayton ,18129.0,17992.0,17926.0,17771.0,17713.0,17674.0,17590.0
19045.0,IA,Clinton ,49116.0,49100.0,48716.0,48293.0,47923.0,47617.0,47309.0
19047.0,IA,Crawford ,17096.0,17250.0,17325.0,17328.0,17146.0,16998.0,16940.0
19049.0,IA,Dallas ,66135.0,69759.0,72271.0,75010.0,77798.0,80777.0,84516.0
19051.0,IA,Davis ,8753.0,8760.0,8697.0,8762.0,8745.0,8777.0,8860.0
19053.0,IA,Decatur ,8457.0,8261.0,8255.0,8240.0,8231.0,8185.0,8141.0
19055.0,IA,Delaware ,17764.0,17652.0,17578.0,17499.0,17413.0,17406.0,17327.0
19057.0,IA,Des Moines ,40325.0,40095.0,40265.0,40437.0,40143.0,39985.0,39739.0
19059.0,IA,Dickinson ,16667.0,16889.0,16986.0,16944.0,16937.0,17122.0,17243.0
19061.0,IA,Dubuque ,93653.0,94564.0,95211.0,95964.0,96582.0,97034.0,97003.0
19063.0,IA,Emmet ,10302.0,10081.0,9964.0,9904.0,9841.0,9732.0,9658.0
19065.0,IA,Fayette ,20880.0,20979.0,20803.0,20528.0,20345.0,20223.0,20054.0
19067.0,IA,Floyd ,16303.0,16098.0,16107.0,16062.0,16026.0,15954.0,15873.0
19069.0,IA,Franklin ,10680.0,10693.0,10523.0,10522.0,10442.0,10308.0,10170.0
19071.0,IA,Fremont ,7441.0,7371.0,7143.0,7065.0,7034.0,6902.0,6950.0
19073.0,IA,Greene ,9336.0,9320.0,9171.0,9145.0,9129.0,8960.0,9011.0
19075.0,IA,Grundy ,12453.0,12474.0,12440.0,12324.0,12376.0,12413.0,12313.0
19077.0,IA,Guthrie ,10954.0,10872.0,10777.0,10679.0,10710.0,10663.0,10625.0
19079.0,IA,Hamilton ,15673.0,15460.0,15327.0,15330.0,15189.0,15213.0,15076.0
19081.0,IA,Hancock ,11341.0,11271.0,11165.0,11061.0,10986.0,10985.0,10835.0
19083.0,IA,Hardin ,17534.0,17402.0,17353.0,17413.0,17354.0,17276.0,17226.0
19085.0,IA,Harrison ,14928.0,14797.0,14522.0,14415.0,14342.0,14248.0,14149.0
19087.0,IA,Henry ,20145.0,20286.0,20044.0,20103.0,19895.0,19892.0,19773.0
19089.0,IA,Howard ,9566.0,9538.0,9576.0,9476.0,9400.0,9367.0,9332.0
19091.0,IA,Humboldt ,9815.0,9790.0,9720.0,9667.0,9617.0,9546.0,9487.0
19093.0,IA,Ida ,7089.0,7079.0,7091.0,7130.0,6994.0,7004.0,6985.0
19095.0,IA,Iowa ,16355.0,16352.0,16218.0,16344.0,16378.0,16381.0,16311.0
19097.0,IA,Jackson ,19848.0,19724.0,19693.0,19549.0,19476.0,19454.0,19472.0
19099.0,IA,Jasper ,36842.0,36631.0,36566.0,36743.0,36830.0,36729.0,36708.0
19101.0,IA,Jefferson ,16843.0,17039.0,17201.0,17493.0,17671.0,17853.0,18090.0
19103.0,IA,Johnson ,130882.0,133715.0,136865.0,139773.0,142280.0,144567.0,146547.0
19105.0,IA,Jones ,20638.0,20739.0,20595.0,20494.0,20480.0,20395.0,20439.0
19107.0,IA,Keokuk ,10511.0,10368.0,10397.0,10305.0,10220.0,10129.0,10119.0
19109.0,IA,Kossuth ,15543.0,15392.0,15373.0,15282.0,15204.0,15155.0,15114.0
19111.0,IA,Lee ,35862.0,35586.0,35610.0,35359.0,35206.0,35071.0,34615.0
19113.0,IA,Linn ,211226.0,214022.0,215255.0,216077.0,217596.0,219792.0,221661.0
19115.0,IA,Louisa ,11387.0,11366.0,11340.0,11321.0,11222.0,11231.0,11142.0
19117.0,IA,Lucas ,8898.0,8838.0,8754.0,8722.0,8685.0,8692.0,8647.0
19119.0,IA,Lyon ,11581.0,11720.0,11772.0,11687.0,11690.0,11749.0,11754.0
19121.0,IA,Madison ,15679.0,15735.0,15639.0,15471.0,15602.0,15746.0,15848.0
19123.0,IA,Mahaska ,22381.0,22510.0,22419.0,22403.0,22326.0,22291.0,22181.0
19125.0,IA,Marion ,33309.0,33319.0,33315.0,33077.0,33261.0,33141.0,33189.0
19127.0,IA,Marshall ,40648.0,40990.0,41053.0,41004.0,40792.0,40512.0,40312.0
19129.0,IA,Mills ,15059.0,15014.0,14853.0,14859.0,14708.0,14815.0,14972.0
19131.0,IA,Mitchell ,10776.0,10721.0,10746.0,10718.0,10769.0,10787.0,10763.0
19133.0,IA,Monona ,9243.0,9262.0,9138.0,9092.0,8965.0,8974.0,8898.0
19135.0,IA,Monroe ,7970.0,8044.0,8066.0,7977.0,7960.0,7947.0,7870.0
19137.0,IA,Montgomery ,10740.0,10655.0,10567.0,10438.0,10443.0,10227.0,10225.0
19139.0,IA,Muscatine ,42745.0,42767.0,42884.0,42941.0,42961.0,43017.0,42940.0
19141.0,IA,O'Brien ,14398.0,14206.0,14161.0,14043.0,14062.0,13989.0,14020.0
19143.0,IA,Osceola ,6462.0,6308.0,6180.0,6206.0,6193.0,6127.0,6064.0
19145.0,IA,Page ,15932.0,15926.0,15750.0,15554.0,15544.0,15521.0,15391.0
19147.0,IA,Palo Alto ,9421.0,9360.0,9281.0,9182.0,9126.0,9139.0,9047.0
19149.0,IA,Plymouth ,24986.0,24831.0,24888.0,24945.0,24913.0,24913.0,25200.0
19151.0,IA,Pocahontas ,7310.0,7218.0,7161.0,7145.0,7123.0,6991.0,6886.0
19153.0,IA,Polk ,430640.0,437807.0,443821.0,451461.0,459780.0,466688.0,474045.0
19155.0,IA,Pottawattamie ,93158.0,93450.0,92887.0,92814.0,93174.0,93534.0,93582.0
19157.0,IA,Poweshiek ,18914.0,18867.0,18766.0,18632.0,18667.0,18512.0,18533.0
19159.0,IA,Ringgold ,5131.0,5098.0,5082.0,5036.0,5031.0,5054.0,5068.0
19161.0,IA,Sac ,10350.0,10235.0,10177.0,10050.0,10060.0,10009.0,9876.0
19163.0,IA,Scott ,165224.0,167046.0,168840.0,170551.0,171546.0,172170.0,172474.0
19165.0,IA,Shelby ,12167.0,12031.0,12082.0,11964.0,11962.0,11913.0,11800.0
19167.0,IA,Sioux ,33704.0,34030.0,34339.0,34494.0,34622.0,34752.0,34898.0
19169.0,IA,Story ,89542.0,90864.0,91799.0,93569.0,95366.0,96346.0,97090.0
19171.0,IA,Tama ,17767.0,17635.0,17536.0,17512.0,17405.0,17341.0,17319.0
19173.0,IA,Taylor ,6317.0,6283.0,6237.0,6210.0,6155.0,6229.0,6216.0
