FIPS,State,County,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_OBESE_ADULTS09,PCT_OBESE_ADULTS14
19109,IA,Kossuth,27.4,32.7,28.46,33.760000000000005
19111,IA,Lee,28.5,31.9,29.18,32.58
19113,IA,Linn,29.2,31.0,29.56,31.36
19115,IA,Louisa,29.2,37.4,30.84,39.04
19117,IA,Lucas,28.8,33.8,29.8,34.8
19119,IA,Lyon,27.1,31.9,28.060000000000002,32.86
19121,IA,Madison,28.5,34.2,29.64,35.34
19123,IA,Mahaska,28.2,31.9,28.939999999999998,32.64
19125,IA,Marion,29.8,33.1,30.46,33.760000000000005
19127,IA,Marshall,29.9,34.7,30.86,35.660000000000004
19129,IA,Mills,28.7,34.7,29.9,35.900000000000006
19131,IA,Mitchell,28.5,30.3,28.86,30.66
19133,IA,Monona,27.5,32.8,28.56,33.86
19135,IA,Monroe,28.0,32.4,28.88,33.28
19137,IA,Montgomery,28.4,37.6,30.24,39.440000000000005
19139,IA,Muscatine,30.2,34.2,31.0,35.0
19141,IA,O'Brien,28.5,31.6,29.12,32.22
19143,IA,Osceola,28.1,34.4,29.36,35.66
19145,IA,Page,29.2,35.3,30.419999999999998,36.519999999999996
19147,IA,Palo Alto,28.1,35.7,29.62,37.220000000000006
19149,IA,Plymouth,29.4,32.2,29.96,32.760000000000005
19151,IA,Pocahontas,28.8,31.9,29.42,32.519999999999996
19153,IA,Polk,27.1,29.2,27.52,29.619999999999997
19155,IA,Pottawattamie,29.5,36.0,30.8,37.3
19157,IA,Poweshiek,28.6,32.1,29.3,32.800000000000004
19159,IA,Ringgold,27.9,34.9,29.299999999999997,36.3
19161,IA,Sac,29.0,33.0,29.8,33.8
19163,IA,Scott,26.5,31.8,27.56,32.86
19165,IA,Shelby,27.9,29.4,28.2,29.7
19167,IA,Sioux,26.7,29.0,27.16,29.46
19169,IA,Story,26.2,27.1,26.38,27.28
19171,IA,Tama,27.7,31.3,28.419999999999998,32.02
19173,IA,Taylor,28.0,30.9,28.58,31.479999999999997
19175,IA,Union,26.9,37.8,29.08,39.98
19177,IA,Van Buren,28.2,35.7,29.7,37.2
19179,IA,Wapello,28.7,35.6,30.08,36.980000000000004
19181,IA,Warren,31.9,31.1,31.74,30.94
19183,IA,Washington,28.7,31.5,29.259999999999998,32.06
19185,IA,Wayne,29.1,33.3,29.94,34.13999999999999
19187,IA,Webster,29.0,31.1,29.42,31.520000000000003
19189,IA,Winnebago,28.0,28.6,28.12,28.720000000000002
19191,IA,Winneshiek,26.9,25.4,26.599999999999998,25.099999999999998
19193,IA,Woodbury,29.6,34.3,30.54,35.239999999999995
19195,IA,Worth,29.2,33.7,30.1,34.6
19197,IA,Wright,27.9,34.4,29.2,35.699999999999996
20001,KS,Allen,31.4,34.2,31.96,34.760000000000005
20003,KS,Anderson,29.6,33.3,30.34,34.04
20005,KS,Atchison,31.6,33.1,31.900000000000002,33.4
20007,KS,Barber,30.8,36.7,31.98,37.88
20009,KS,Barton,31.3,35.4,32.12,36.22
20011,KS,Bourbon,30.6,33.9,31.26,34.559999999999995
20013,KS,Brown,30.6,29.6,30.400000000000002,29.400000000000002
20015,KS,Butler,30.5,31.9,30.78,32.18
20017,KS,Chase,30.7,28.3,30.22,27.82
20019,KS,Chautauqua,29.9,34.1,30.74,34.940000000000005
20021,KS,Cherokee,30.9,37.0,32.12,38.22
20023,KS,Cheyenne,29.2,33.5,30.06,34.36
20025,KS,Clark,29.7,31.2,30.0,31.5
20027,KS,Clay,30.0,36.2,31.240000000000002,37.440000000000005
20029,KS,Cloud,29.9,29.9,29.9,29.9
20031,KS,Coffey,30.7,30.5,30.66,30.46
20033,KS,Comanche,29.9,33.6,30.64,34.34
20035,KS,Cowley,30.4,36.0,31.52,37.12
20037,KS,Crawford,31.0,33.0,31.4,33.4
20039,KS,Decatur,30.1,36.1,31.3,37.300000000000004
20041,KS,Dickinson,30.6,31.9,30.86,32.16
20043,KS,Doniphan,30.0,32.1,30.42,32.52
20045,KS,Douglas,26.6,24.2,26.12,23.72
20047,KS,Edwards,30.0,32.9,30.58,33.48
20049,KS,Elk,29.9,32.5,30.419999999999998,33.02
20051,KS,Ellis,29.6,31.6,30.0,32.0
20053,KS,Ellsworth,29.4,33.3,30.18,34.08
20055,KS,Finney,32.1,35.2,32.72,35.82
20057,KS,Ford,31.2,30.6,31.08,30.48
20059,KS,Franklin,31.4,33.8,31.88,34.279999999999994
20061,KS,Geary,28.2,32.7,29.1,33.6
20063,KS,Gove,29.5,30.2,29.64,30.34
20065,KS,Graham,29.3,28.9,29.22,28.819999999999997
20067,KS,Grant,30.7,35.6,31.68,36.58
20069,KS,Gray,30.2,36.0,31.36,37.16
20071,KS,Greeley,31.1,32.6,31.400000000000002,32.9
20073,KS,Greenwood,29.8,32.7,30.380000000000003,33.28
20075,KS,Hamilton,29.8,37.1,31.26,38.56
20077,KS,Harper,29.8,34.2,30.68,35.080000000000005
20079,KS,Harvey,28.6,31.0,29.080000000000002,31.48
20081,KS,Haskell,30.3,33.9,31.02,34.62
20083,KS,Hodgeman,31.3,32.0,31.44,32.14
20085,KS,Jackson,30.4,33.4,31.0,34.0
20087,KS,Jefferson,32.1,29.9,31.66,29.459999999999997
20089,KS,Jewell,29.6,29.6,29.6,29.6
20091,KS,Johnson,23.4,24.8,23.68,25.080000000000002
20093,KS,Kearny,30.1,28.7,29.82,28.419999999999998
20095,KS,Kingman,29.7,32.2,30.2,32.7
20097,KS,Kiowa,29.7,32.8,30.32,33.419999999999995
20099,KS,Labette,30.9,34.0,31.52,34.62
20101,KS,Lane,29.8,30.8,30.0,31.0
20103,KS,Leavenworth,30.8,32.8,31.2,33.199999999999996
20105,KS,Lincoln,29.8,31.2,30.080000000000002,31.48
20107,KS,Linn,29.7,31.6,30.08,31.98
20109,KS,Logan,30.4,31.1,30.54,31.240000000000002
20111,KS,Lyon,29.7,34.7,30.7,35.7
20113,KS,McPherson,28.8,29.2,28.88,29.279999999999998
20115,KS,Marion,30.4,30.9,30.5,31.0
20117,KS,Marshall,31.2,32.6,31.48,32.88
20119,KS,Meade,30.2,27.0,29.56,26.36
20121,KS,Miami,29.2,34.1,30.18,35.08
20123,KS,Mitchell,29.3,32.1,29.86,32.660000000000004
20125,KS,Montgomery,30.4,35.1,31.34,36.04
20127,KS,Morris,30.1,35.1,31.1,36.1
20129,KS,Morton,29.3,31.9,29.82,32.42
20131,KS,Nemaha,28.6,30.4,28.96,30.759999999999998
20133,KS,Neosho,31.5,33.5,31.9,33.9
20135,KS,Ness,28.8,31.1,29.26,31.560000000000002
20137,KS,Norton,29.6,32.4,30.16,32.96
20139,KS,Osage,32.2,37.1,33.18,38.08
20141,KS,Osborne,30.4,33.2,30.96,33.760000000000005
20143,KS,Ottawa,29.7,37.9,31.34,39.54
20145,KS,Pawnee,30.2,30.3,30.22,30.32
20147,KS,Phillips,29.8,28.8,29.6,28.6
20149,KS,Pottawatomie,29.9,31.3,30.18,31.580000000000002
20151,KS,Pratt,30.9,33.8,31.479999999999997,34.379999999999995
20153,KS,Rawlins,29.8,32.3,30.3,32.8
20155,KS,Reno,31.4,35.7,32.26,36.56
20157,KS,Republic,30.4,30.9,30.5,31.0
20159,KS,Rice,30.7,32.6,31.08,32.980000000000004
20161,KS,Riley,26.3,23.8,25.8,23.3
20163,KS,Rooks,29.3,32.8,30.0,33.5
20165,KS,Rush,29.1,32.6,29.8,33.300000000000004
20167,KS,Russell,29.2,30.4,29.439999999999998,30.639999999999997
20169,KS,Saline,32.3,35.1,32.86,35.660000000000004
20171,KS,Scott,30.6,32.1,30.900000000000002,32.4
20173,KS,Sedgwick,29.1,31.4,29.560000000000002,31.86
20175,KS,Seward,33.4,38.6,34.44,39.64
20177,KS,Shawnee,30.6,32.9,31.060000000000002,33.36
20179,KS,Sheridan,29.2,31.5,29.66,31.96
20181,KS,Sherman,29.6,29.9,29.66,29.959999999999997
20183,KS,Smith,29.3,34.1,30.26,35.06
20185,KS,Stafford,30.6,32.5,30.98,32.88
20187,KS,Stanton,30.4,31.3,30.58,31.48
20189,KS,Stevens,29.4,34.8,30.479999999999997,35.879999999999995
20191,KS,Sumner,31.1,31.1,31.1,31.1
20193,KS,Thomas,30.9,35.0,31.72,35.82
20195,KS,Trego,29.8,29.7,29.78,29.68
20197,KS,Wabaunsee,29.7,30.9,29.939999999999998,31.139999999999997
20199,KS,Wallace,30.3,33.1,30.86,33.660000000000004
20201,KS,Washington,28.9,30.7,29.259999999999998,31.06
20203,KS,Wichita,30.2,29.4,30.04,29.24
20205,KS,Wilson,30.1,32.9,30.66,33.46
20207,KS,Woodson,29.5,33.4,30.28,34.18
20209,KS,Wyandotte,35.8,36.2,35.879999999999995,36.28
21001,KY,Adair,32.6,34.3,32.94,34.63999999999999
21003,KY,Allen,32.2,33.9,32.54,34.239999999999995
21005,KY,Anderson,31.8,34.6,32.36,35.160000000000004
21007,KY,Ballard,29.7,34.2,30.6,35.1
21009,KY,Barren,28.6,31.0,29.080000000000002,31.48
21011,KY,Bath,31.0,30.4,30.88,30.279999999999998
21013,KY,Bell,33.1,37.9,34.06,38.86
21015,KY,Boone,29.8,32.5,30.34,33.04
21017,KY,Bourbon,34.6,34.1,34.5,34.0
21019,KY,Boyd,33.6,38.5,34.58,39.48
21021,KY,Boyle,29.6,32.2,30.12,32.720000000000006
21023,KY,Bracken,31.7,32.4,31.84,32.54
21025,KY,Breathitt,37.5,41.6,38.32,42.42
21027,KY,Breckinridge,29.7,36.6,31.08,37.980000000000004
21029,KY,Bullitt,32.3,32.8,32.4,32.9
21031,KY,Butler,33.2,33.2,33.2,33.2
21033,KY,Caldwell,34.5,35.0,34.6,35.1
21035,KY,Calloway,28.8,30.1,29.060000000000002,30.360000000000003
21037,KY,Campbell,29.0,31.6,29.52,32.120000000000005
21039,KY,Carlisle,32.1,33.4,32.36,33.66
21041,KY,Carroll,31.1,35.3,31.94,36.13999999999999
21043,KY,Carter,32.8,38.9,34.019999999999996,40.12
21045,KY,Casey,34.6,36.4,34.96,36.76
21047,KY,Christian,29.4,36.5,30.82,37.92
21049,KY,Clark,29.0,30.6,29.32,30.92
21051,KY,Clay,32.1,38.0,33.28,39.18
21053,KY,Clinton,31.1,34.9,31.86,35.66
21055,KY,Crittenden,30.6,33.8,31.240000000000002,34.44
21057,KY,Cumberland,32.0,31.8,31.96,31.76
21059,KY,Daviess,30.3,30.4,30.32,30.419999999999998
21061,KY,Edmonson,32.2,31.2,32.0,31.0
21063,KY,Elliott,30.8,33.7,31.380000000000003,34.28
21065,KY,Estill,31.1,35.1,31.900000000000002,35.9
21067,KY,Fayette,29.0,27.3,28.66,26.96
21069,KY,Fleming,31.3,34.5,31.94,35.14
21071,KY,Floyd,35.8,37.6,36.16,37.96
21073,KY,Franklin,31.3,33.2,31.68,33.580000000000005
21075,KY,Fulton,31.7,32.0,31.759999999999998,32.06
21077,KY,Gallatin,31.3,35.8,32.2,36.699999999999996
21079,KY,Garrard,31.2,30.5,31.06,30.36
21081,KY,Grant,32.7,36.3,33.42,37.019999999999996
21083,KY,Graves,32.2,30.1,31.78,29.68
21085,KY,Grayson,29.8,36.5,31.14,37.84
21087,KY,Green,29.8,38.1,31.46,39.760000000000005
21089,KY,Greenup,32.0,39.8,33.56,41.36
21091,KY,Hancock,30.4,34.5,31.22,35.32
21093,KY,Hardin,29.4,32.9,30.099999999999998,33.6
21095,KY,Harlan,30.4,36.5,31.619999999999997,37.72
21097,KY,Harrison,31.9,30.1,31.54,29.740000000000002
21099,KY,Hart,32.7,37.1,33.580000000000005,37.980000000000004
21101,KY,Henderson,32.3,32.6,32.36,32.660000000000004
21103,KY,Henry,32.5,31.6,32.32,31.42
21105,KY,Hickman,30.9,35.2,31.759999999999998,36.06
21107,KY,Hopkins,33.1,35.0,33.480000000000004,35.38
21109,KY,Jackson,33.1,37.5,33.980000000000004,38.38
21111,KY,Jefferson,31.8,31.6,31.76,31.560000000000002
21113,KY,Jessamine,28.1,31.5,28.78,32.18
21115,KY,Johnson,34.2,37.2,34.800000000000004,37.800000000000004
21117,KY,Kenton,27.7,28.5,27.86,28.66
21119,KY,Knott,31.5,40.2,33.24,41.940000000000005
21121,KY,Knox,33.5,39.3,34.66,40.459999999999994
21123,KY,Larue,30.3,33.6,30.96,34.260000000000005
21125,KY,Laurel,35.0,37.8,35.56,38.36
21127,KY,Lawrence,33.6,42.2,35.32,43.92
21129,KY,Lee,32.3,33.9,32.62,34.22
21131,KY,Leslie,32.8,43.2,34.879999999999995,45.28
21133,KY,Letcher,35.7,38.6,36.28,39.18
21135,KY,Lewis,33.8,38.3,34.699999999999996,39.199999999999996
21137,KY,Lincoln,36.0,30.8,34.96,29.76
21139,KY,Livingston,29.3,29.7,29.38,29.779999999999998
21141,KY,Logan,31.4,35.2,32.16,35.96
21143,KY,Lyon,32.8,33.3,32.9,33.4
21145,KY,McCracken,30.1,33.7,30.82,34.42
21147,KY,McCreary,31.4,34.3,31.979999999999997,34.879999999999995
21149,KY,McLean,31.3,36.8,32.4,37.9
21151,KY,Madison,30.4,32.2,30.759999999999998,32.56
21153,KY,Magoffin,30.4,33.7,31.06,34.36000000000001
21155,KY,Marion,31.1,30.6,31.0,30.5
21157,KY,Marshall,32.3,34.1,32.66,34.46
21159,KY,Martin,36.1,39.3,36.74,39.94
21161,KY,Mason,31.2,30.1,30.98,29.880000000000003
21163,KY,Meade,33.9,35.9,34.3,36.3
21165,KY,Menifee,32.2,33.3,32.42,33.519999999999996
21167,KY,Mercer,31.1,35.8,32.04,36.739999999999995
21169,KY,Metcalfe,30.5,33.8,31.16,34.459999999999994
21171,KY,Monroe,32.0,29.9,31.58,29.479999999999997
21173,KY,Montgomery,31.9,32.2,31.96,32.260000000000005
21175,KY,Morgan,34.1,35.5,34.38,35.78
21177,KY,Muhlenberg,31.2,37.8,32.519999999999996,39.12
21179,KY,Nelson,28.2,32.4,29.04,33.239999999999995
21181,KY,Nicholas,33.2,32.5,33.06,32.36
21183,KY,Ohio,31.1,37.2,32.32,38.42
21185,KY,Oldham,29.3,28.0,29.04,27.74
21187,KY,Owen,30.7,30.0,30.56,29.86
21189,KY,Owsley,29.7,33.6,30.48,34.38
21191,KY,Pendleton,32.3,32.4,32.32,32.42
21193,KY,Perry,36.0,37.0,36.2,37.2
21195,KY,Pike,35.7,38.9,36.34,39.54
21197,KY,Powell,34.0,36.3,34.46,36.76
21199,KY,Pulaski,30.0,33.6,30.72,34.32
21201,KY,Robertson,33.1,34.6,33.4,34.9
21203,KY,Rockcastle,31.7,36.0,32.56,36.86
21205,KY,Rowan,33.9,34.4,34.0,34.5
21207,KY,Russell,31.9,34.6,32.44,35.14
21209,KY,Scott,32.6,29.4,31.96,28.759999999999998
21211,KY,Shelby,32.6,33.0,32.68,33.08
21213,KY,Simpson,31.4,35.4,32.199999999999996,36.199999999999996
21215,KY,Spencer,32.1,30.3,31.740000000000002,29.94
21217,KY,Taylor,30.7,35.4,31.64,36.339999999999996
21219,KY,Todd,32.3,33.7,32.58,33.980000000000004
21221,KY,Trigg,31.4,33.4,31.799999999999997,33.8
21223,KY,Trimble,32.0,34.0,32.4,34.4
21225,KY,Union,33.8,30.7,33.18,30.08
21227,KY,Warren,29.3,31.6,29.76,32.06
21229,KY,Washington,29.1,32.9,29.86,33.66
21231,KY,Wayne,31.2,37.1,32.38,38.28
21233,KY,Webster,33.4,35.6,33.839999999999996,36.04
21235,KY,Whitley,31.8,36.3,32.7,37.199999999999996
21237,KY,Wolfe,31.5,32.3,31.66,32.459999999999994
21239,KY,Woodford,30.9,29.5,30.619999999999997,29.22
22001,LA,Acadia,31.0,33.1,31.42,33.52
22003,LA,Allen,33.8,34.4,33.919999999999995,34.519999999999996
22005,LA,Ascension,31.1,31.3,31.14,31.34
22007,LA,Assumption,32.8,34.8,33.199999999999996,35.199999999999996
22009,LA,Avoyelles,34.3,37.0,34.839999999999996,37.54
22011,LA,Beauregard,30.8,35.8,31.8,36.8
22013,LA,Bienville,36.4,38.2,36.76,38.56
22015,LA,Bossier,29.2,34.7,30.3,35.800000000000004
22017,LA,Caddo,31.2,34.3,31.82,34.919999999999995
22019,LA,Calcasieu,33.7,32.3,33.42,32.019999999999996
22021,LA,Caldwell,31.2,36.3,32.22,37.31999999999999
22023,LA,Cameron,30.4,31.5,30.619999999999997,31.72
22025,LA,Catahoula,32.1,35.3,32.74,35.94
22027,LA,Claiborne,32.7,37.0,33.56,37.86
22029,LA,Concordia,33.1,38.3,34.14,39.339999999999996
22031,LA,De Soto,34.4,38.9,35.3,39.8
22033,LA,East Baton Rouge,29.6,32.9,30.26,33.559999999999995
22035,LA,East Carroll,36.1,42.1,37.300000000000004,43.300000000000004
22037,LA,East Feliciana,34.5,42.1,36.02,43.620000000000005
22039,LA,Evangeline,31.6,41.9,33.660000000000004,43.96
22041,LA,Franklin,34.6,38.0,35.28,38.68
22043,LA,Grant,32.1,33.8,32.44,34.13999999999999
22045,LA,Iberia,33.2,36.1,33.78,36.68
22047,LA,Iberville,33.4,39.7,34.66,40.96
22049,LA,Jackson,29.8,34.8,30.8,35.8
22051,LA,Jefferson,30.6,35.4,31.560000000000002,36.36
22053,LA,Jefferson Davis,34.7,36.3,35.02,36.62
22055,LA,Lafayette,27.8,31.1,28.46,31.76
22057,LA,Lafourche,34.5,36.9,34.98,37.379999999999995
22059,LA,La Salle,31.3,33.2,31.68,33.580000000000005
22061,LA,Lincoln,32.4,37.3,33.379999999999995,38.279999999999994
22063,LA,Livingston,29.8,34.4,30.72,35.32
22065,LA,Madison,34.6,41.8,36.04,43.239999999999995
22067,LA,Morehouse,35.1,39.4,35.96,40.26
22069,LA,Natchitoches,33.8,34.7,33.98,34.88
22071,LA,Orleans,29.5,31.9,29.98,32.379999999999995
22073,LA,Ouachita,32.0,35.7,32.74,36.440000000000005
22075,LA,Plaquemines,33.1,33.5,33.18,33.58
22077,LA,Pointe Coupee,32.7,35.3,33.22,35.81999999999999
22079,LA,Rapides,31.2,35.7,32.1,36.6
22081,LA,Red River,34.2,40.3,35.42,41.519999999999996
22083,LA,Richland,36.0,37.1,36.22,37.32
22085,LA,Sabine,34.6,39.1,35.5,40.0
22087,LA,St. Bernard,31.1,35.5,31.98,36.38
22089,LA,St. Charles,32.2,35.9,32.940000000000005,36.64
22091,LA,St. Helena,35.3,40.6,36.36,41.660000000000004
22093,LA,St. James,33.9,37.0,34.519999999999996,37.62
22095,LA,St. John the Baptist,39.3,35.8,38.599999999999994,35.099999999999994
22097,LA,St. Landry,33.9,39.6,35.04,40.74
22099,LA,St. Martin,33.2,34.2,33.400000000000006,34.400000000000006
22101,LA,St. Mary,35.2,38.0,35.760000000000005,38.56
22103,LA,St. Tammany,27.1,27.8,27.240000000000002,27.94
22105,LA,Tangipahoa,34.6,39.1,35.5,40.0
22107,LA,Tensas,35.2,34.8,35.120000000000005,34.72
22109,LA,Terrebonne,36.7,39.5,37.260000000000005,40.06
22111,LA,Union,33.9,34.4,34.0,34.5
22113,LA,Vermilion,31.7,31.2,31.599999999999998,31.099999999999998
22115,LA,Vernon,33.8,36.6,34.36,37.160000000000004
22117,LA,Washington,34.5,37.4,35.08,37.98
22119,LA,Webster,33.9,35.8,34.28,36.18
22121,LA,West Baton Rouge,31.9,40.2,33.56,41.86000000000001
22123,LA,West Carroll,31.0,36.0,32.0,37.0
22125,LA,West Feliciana,34.6,34.5,34.58,34.48
22127,LA,Winn,32.1,37.7,33.22,38.82
23001,ME,Androscoggin,30.5,33.2,31.04,33.74
23003,ME,Aroostook,28.9,34.1,29.939999999999998,35.14
23005,ME,Cumberland,20.9,22.7,21.259999999999998,23.06
23007,ME,Franklin,26.0,30.2,26.84,31.04
23009,ME,Hancock,24.8,24.3,24.7,24.2
23011,ME,Kennebec,28.8,30.9,29.22,31.319999999999997
23013,ME,Knox,23.9,23.1,23.74,22.94
23015,ME,Lincoln,22.6,24.6,23.0,25.0
23017,ME,Oxford,26.7,31.4,27.64,32.339999999999996
23019,ME,Penobscot,28.6,30.3,28.94,30.64
23021,ME,Piscataquis,31.2,33.3,31.619999999999997,33.72
23023,ME,Sagadahoc,26.5,25.1,26.22,24.82
23025,ME,Somerset,34.5,35.0,34.6,35.1
23027,ME,Waldo,26.0,28.3,26.46,28.76
23029,ME,Washington,28.5,28.5,28.5,28.5
23031,ME,York,23.9,27.6,24.64,28.340000000000003
24001,MD,Allegany,29.0,32.3,29.66,32.959999999999994
24003,MD,Anne Arundel,26.3,29.1,26.86,29.66
24005,MD,Baltimore,27.1,28.8,27.44,29.14
24009,MD,Calvert,27.3,29.7,27.78,30.18
24011,MD,Caroline,31.6,35.0,32.28,35.68
24013,MD,Carroll,27.2,27.9,27.34,28.04
24015,MD,Cecil,29.4,33.7,30.259999999999998,34.56
24017,MD,Charles,31.4,36.0,32.32,36.92
24019,MD,Dorchester,33.6,35.7,34.02,36.120000000000005
24021,MD,Frederick,26.3,29.1,26.86,29.66
24023,MD,Garrett,28.5,30.6,28.92,31.020000000000003
24025,MD,Harford,26.4,27.9,26.7,28.2
24027,MD,Howard,24.9,21.7,24.259999999999998,21.06
24029,MD,Kent,26.8,28.1,27.060000000000002,28.360000000000003
24031,MD,Montgomery,19.3,20.1,19.46,20.26
24033,MD,Prince George's,32.4,33.4,32.6,33.6
24035,MD,Queen Anne's,25.9,28.9,26.5,29.5
24037,MD,St. Mary's,29.7,32.0,30.16,32.46
24039,MD,Somerset,36.2,42.2,37.400000000000006,43.400000000000006
24041,MD,Talbot,24.7,29.3,25.62,30.220000000000002
24043,MD,Washington,29.6,33.8,30.44,34.63999999999999
24045,MD,Wicomico,31.7,35.9,32.54,36.739999999999995
24047,MD,Worcester,27.5,29.4,27.88,29.779999999999998
24510,MD,Baltimore,31.7,33.7,32.1,34.1
25001,MA,Barnstable,19.3,19.9,19.42,20.02
25003,MA,Berkshire,23.2,23.7,23.3,23.8
25005,MA,Bristol,27.5,28.3,27.66,28.46
25007,MA,Dukes,18.4,22.0,19.119999999999997,22.72
25009,MA,Essex,23.4,25.5,23.82,25.92
25011,MA,Franklin,23.5,21.0,23.0,20.5
25013,MA,Hampden,27.4,27.5,27.419999999999998,27.52
25015,MA,Hampshire,21.3,18.9,20.82,18.419999999999998
25017,MA,Middlesex,22.1,22.6,22.200000000000003,22.700000000000003
25019,MA,Nantucket,20.7,20.0,20.56,19.86
25021,MA,Norfolk,19.4,20.5,19.619999999999997,20.72
25023,MA,Plymouth,22.1,27.8,23.240000000000002,28.94
25025,MA,Suffolk,21.3,21.3,21.3,21.3
25027,MA,Worcester,24.3,27.0,24.84,27.54
26001,MI,Alcona,29.3,31.1,29.66,31.46
26003,MI,Alger,30.1,29.8,30.040000000000003,29.740000000000002
26005,MI,Allegan,28.8,30.2,29.080000000000002,30.48
26007,MI,Alpena,29.6,32.1,30.1,32.6
26009,MI,Antrim,30.3,32.2,30.68,32.580000000000005
26011,MI,Arenac,31.0,34.0,31.6,34.6
26013,MI,Baraga,31.6,32.5,31.78,32.68
26015,MI,Barry,32.0,31.2,31.84,31.04
26017,MI,Bay,32.3,35.4,32.919999999999995,36.019999999999996
26019,MI,Benzie,30.0,28.7,29.74,28.439999999999998
26021,MI,Berrien,30.3,34.8,31.2,35.699999999999996
26023,MI,Branch,31.5,31.8,31.56,31.86
26025,MI,Calhoun,32.0,33.9,32.38,34.28
26027,MI,Cass,30.7,35.3,31.619999999999997,36.22
26029,MI,Charlevoix,29.6,28.6,29.400000000000002,28.400000000000002
26031,MI,Cheboygan,32.1,33.2,32.32,33.42
26033,MI,Chippewa,32.2,34.6,32.68,35.08
26035,MI,Clare,30.0,33.8,30.759999999999998,34.559999999999995
26037,MI,Clinton,29.9,31.6,30.24,31.94
26039,MI,Crawford,30.3,30.4,30.32,30.419999999999998
26041,MI,Delta,30.1,32.1,30.5,32.5
26043,MI,Dickinson,29.0,30.1,29.22,30.32
26045,MI,Eaton,30.5,35.7,31.54,36.74
26047,MI,Emmet,30.8,29.8,30.6,29.6
26049,MI,Genesee,35.1,33.0,34.68,32.58
26051,MI,Gladwin,30.3,34.7,31.18,35.580000000000005
26053,MI,Gogebic,30.2,31.3,30.419999999999998,31.52
26055,MI,Grand Traverse,28.6,26.8,28.240000000000002,26.44
26057,MI,Gratiot,32.8,33.6,32.96,33.760000000000005
26059,MI,Hillsdale,29.5,32.0,30.0,32.5
26061,MI,Houghton,28.4,30.7,28.86,31.16
26063,MI,Huron,30.0,31.5,30.3,31.8
26065,MI,Ingham,29.5,30.4,29.68,30.58
26067,MI,Ionia,31.1,38.0,32.480000000000004,39.38
26069,MI,Iosco,31.9,33.2,32.16,33.46
26071,MI,Iron,29.3,29.1,29.26,29.060000000000002
26073,MI,Isabella,29.8,30.9,30.02,31.119999999999997
26075,MI,Jackson,32.8,33.7,32.98,33.88
26077,MI,Kalamazoo,29.5,30.6,29.72,30.82
26079,MI,Kalkaska,29.8,31.6,30.16,31.96
26081,MI,Kent,29.1,28.7,29.02,28.619999999999997
26083,MI,Keweenaw,29.9,30.9,30.099999999999998,31.099999999999998
26085,MI,Lake,31.9,32.0,31.919999999999998,32.02
26087,MI,Lapeer,32.0,30.3,31.66,29.96
26089,MI,Leelanau,30.8,26.6,29.96,25.76
26091,MI,Lenawee,31.4,30.8,31.279999999999998,30.68
26093,MI,Livingston,26.9,29.6,27.439999999999998,30.14
26095,MI,Luce,31.1,32.6,31.400000000000002,32.9
26097,MI,Mackinac,30.9,31.1,30.939999999999998,31.14
26099,MI,Macomb,30.1,33.3,30.740000000000002,33.94
26101,MI,Manistee,28.8,34.6,29.96,35.760000000000005
26103,MI,Marquette,30.6,29.2,30.32,28.919999999999998
26105,MI,Mason,30.4,29.9,30.299999999999997,29.799999999999997
26107,MI,Mecosta,29.8,35.0,30.84,36.04
26109,MI,Menominee,30.0,34.4,30.88,35.28
26111,MI,Midland,30.7,30.5,30.66,30.46
26113,MI,Missaukee,31.6,32.2,31.720000000000002,32.32
26115,MI,Monroe,32.0,33.8,32.36,34.16
26117,MI,Montcalm,31.7,34.0,32.16,34.46
26119,MI,Montmorency,29.7,28.9,29.54,28.74
26121,MI,Muskegon,31.8,35.8,32.6,36.599999999999994
26123,MI,Newaygo,30.7,34.0,31.36,34.66
26125,MI,Oakland,26.4,26.3,26.38,26.28
26127,MI,Oceana,31.1,34.8,31.84,35.54
26129,MI,Ogemaw,30.3,35.6,31.36,36.660000000000004
26131,MI,Ontonagon,30.4,33.0,30.919999999999998,33.52
26133,MI,Osceola,30.5,34.2,31.240000000000002,34.940000000000005
26135,MI,Oscoda,30.6,33.5,31.18,34.08
26137,MI,Otsego,29.6,33.3,30.34,34.04
26139,MI,Ottawa,26.6,27.6,26.8,27.8
26141,MI,Presque Isle,29.7,32.3,30.22,32.81999999999999
26143,MI,Roscommon,31.5,34.2,32.04,34.74
26145,MI,Saginaw,35.7,38.9,36.34,39.54
26147,MI,St. Clair,30.0,33.0,30.6,33.6
26149,MI,St. Joseph,30.4,34.7,31.259999999999998,35.56
26151,MI,Sanilac,32.1,31.3,31.94,31.14
26153,MI,Schoolcraft,31.3,31.3,31.3,31.3
26155,MI,Shiawassee,30.1,32.4,30.560000000000002,32.86
26157,MI,Tuscola,29.3,32.6,29.96,33.260000000000005
26159,MI,Van Buren,29.6,33.5,30.380000000000003,34.28
26161,MI,Washtenaw,26.5,24.4,26.08,23.979999999999997
26163,MI,Wayne,33.7,33.5,33.660000000000004,33.46
26165,MI,Wexford,31.1,30.2,30.92,30.02
27001,MN,Aitkin,27.2,29.9,27.74,30.439999999999998
27003,MN,Anoka,28.6,30.0,28.880000000000003,30.28
27005,MN,Becker,28.2,32.6,29.08,33.480000000000004
